st_uuid,st_name,緯度,經度,運作狀態,GPS主機電壓,電瓶電壓,抽水量,出水量
541c20c2-6b13-43ba-be6c-e8934175e1f3,嘉義縣-003,4364c3c8-dad8-4d43-b3a9-342c3becaec9,3e1a0903-6390-4bd0-9bd3-04f6a722eb1f,124f6907-b88f-44b9-9535-956d26da0d89,52ed8e04-95ad-403e-af98-8e7048b89411,2eb36082-5f7a-4eef-946c-a98e42e93cf5,3299394f-8460-4e06-b50c-7a79437f5e74,46d485e9-a496-4900-9705-d7beb163fb85
10352e3c-e189-405c-baac-f0bffb525a5a,嘉義縣-004,0ac01ea9-6bf0-4bd1-a227-a729f27e6b4b,0a5ae946-646a-4e15-b56c-df1093cfeb3e,f618b28a-8197-48c5-8c6a-88bb57e2d596,cd8ef2d0-dcc0-49c0-bd53-c955969b6479,23405c8c-3307-4fc0-afe1-22427646298f,0bafd51b-552f-47e2-ac4b-658d8128b2f5,0ecaba23-3589-4559-8151-a5293d06b8ec
ed78660b-2191-4952-be52-cc09cec07ad4,嘉義縣-005,7e6599f3-b1d6-43bf-a737-045691b78bdf,83eb3fa7-b87b-4ca1-b139-ee46c6cc33e6,57c40daa-a999-4801-90db-add3c02a636b,fdc2f344-8f3f-4116-83af-d8e3b49f7f9b,67edefda-5bd4-467e-b655-390f24bcd1d2,706f85f0-9154-427b-be33-1686410331d7,78e78a2b-57a6-4fd0-a8df-a09505349a5f
73cafa94-95ac-426f-93c2-f5f84acc4de3,嘉義縣-006,be49c666-a669-4124-b5b8-48832d1ffdc0,21ab6de6-f64e-463b-b237-60f76c87cc24,c85aaf5f-f48a-4c04-b048-69f5de4e0787,a88f79e1-da30-4f24-a51a-1cd73bfb4223,5691bf95-d103-4766-b47d-d446620ac52d,507e868a-7f3d-4a01-b673-409669f83e73,11ebfa76-d588-4571-b276-4e0689e83f84
5faff546-522c-4b65-a05b-7e6381dd3c42,嘉義縣-007,dee9c5ad-fedd-4f66-be21-c782772ae7fe,b61eb8af-7578-4dc6-b047-6bc759b754fd,95dcc58a-b00d-47f7-a7ee-65d7142b3800,5447dfd9-d7de-4067-98e1-c1690979d7e2,fa239acf-617e-4044-8b5e-8f34b9b8e56f,81a759a4-fdc0-45f0-a195-bf3b596f0a12,182b8ae0-b762-4098-9756-a4af64c47107
7686319e-ffdb-4621-b5a2-dc1e5d1a4094,嘉義縣-008,32b5c9ef-96b2-48b3-b9b8-d7648c635e81,ff37ee05-39c3-43ef-aa2d-25a173a2678f,248f4dd5-3cba-438f-8a97-ca10d9c388db,3fd5859d-c774-4f7f-af19-092d21943738,14eb1163-34e9-4e11-a94a-870cedc49cf0,9c49afc9-91bc-44a5-a906-6403b7a45b0c,76125b3d-a67a-4038-92fd-f7f921aa49a9
499c0bf0-51f7-431a-b4a3-a466e78d4b54,嘉義縣-009,9331223f-6343-4ce9-9c6d-b45f8ed87813,0bb27b35-191a-49c6-a519-e860b533553c,850805d7-0477-415f-9dfe-3e9ef9073546,b5c13927-9f14-441c-8411-e25f25abb4fc,c3a34314-1803-4524-97ba-0c8a475b2dfd,866655a4-02b8-48d7-bf00-b7b14121bef8,e88728b5-fb70-4444-98f5-c12996f4815c
554e9cbd-bfcf-4832-9a1b-8ee0851d45fc,嘉義縣-010,4db6d408-91c8-4573-b102-d0643a6b33b4,355edcb7-b62d-43fe-82bc-eaf49bd10efc,ca1ec80f-a5b6-47d4-9472-363e47334ab6,4a6cdcd2-9d27-4343-a17f-8aaa28003892,938b2761-a881-4687-9cf2-085b8f8ee286,d6c729ad-6a9c-413c-9fba-544871afe780,6e612fb0-3868-4466-9a5e-2ee0bdb4b789
b4f684bb-13ee-48d6-ad9f-b5157ce3fbb0,嘉義縣-011,9cfdbee2-3e48-41b6-a4e8-32755fe8c8c1,73250f18-2136-4926-a5f0-956ad82be1be,af147658-6310-4528-a400-bb5a17d9b7d7,3ca0db4c-46b6-4700-85e4-5b0c5b32419f,fb4f5c30-8e29-45a9-a811-f613047ba2c0,9a96972f-e06f-4472-aac1-606d7adc1ef9,8029932f-eeca-4101-ad0f-173ac754894f
8a41adfa-69c9-4082-9704-58842772b714,嘉義縣-012,322832fd-d395-41e6-9ead-bbcf28b0a3e7,841da376-9564-41fd-89f3-2bafce7b1453,f49f390e-a697-49ed-9e20-5bc5f288eaae,2cb7ff70-7e19-4bea-8d97-a6d6ea7c7272,92fa51dc-843b-4e8d-8e78-1938f6e2ce3a,95640c18-3ce1-4e36-af42-6562cde5d3dc,d4432fb5-309d-4dce-9aa8-bf659350a727
9757cf04-a3e2-4707-b89d-a1566b7061cb,嘉義縣-013,c40aebd3-4496-49ae-b8c8-fefc78b4e290,01914c98-1d27-42d9-895d-1acc2f63bfd8,c081ef94-20db-4061-978f-9f33862da777,9fdfff75-b8f9-4d76-b378-b507e4462903,d8afb2c9-6836-4bbf-9e18-3351dbe226ab,7801e1aa-12f8-43b8-b4aa-0d47118d5437,fed22fbb-b51a-41d3-9910-92e0743b2f16
d6f44f71-1f37-439a-bded-9eda5f262947,嘉義縣-014,bde949fd-9795-4cc5-aa44-972c430a36cb,48bc5231-bf5a-48a2-8bc6-7cb2b67fc7c4,98abddf0-54b9-41b3-a3ba-3dea0ab111e9,ed8b9a35-1913-4d4e-994a-d01f9550c606,248f22b7-fe88-4306-afd4-968476877dc9,e9919ee8-7152-4a5b-82e3-dc0c1ef10ce4,f10919a4-debc-4751-b493-fa410e183b70
592a78a8-e77f-4026-a336-fd49c1a4b2b6,嘉義縣-015,a6e677b9-5638-46b4-86f5-891c7a558169,41da22a2-e2f4-4ff1-9246-f67e800c580b,185670e2-4ce9-4602-870c-21117b92c935,9cd5bd78-cbf0-4f09-9e05-e759b1e2ab22,26f14bad-2578-4a95-a635-79e37d4b6910,856a095e-48e7-4da2-ae2a-fa428ae9e4af,2667bcf5-e436-45fc-9c69-38c1c7aa01dc
63a6fc34-b014-4c70-86f6-aee6be9e39cf,嘉義縣-017,243b3a0a-30d2-4e4a-8190-9e15c1f697cd,bbe22e20-9264-4987-879b-1366cb783636,c18f17b5-024f-4fb5-89b6-d778a074da57,68175ed1-e416-4ce2-b542-3142590395b7,829f2f95-703d-4bf4-9cda-62779d9eca11,e09a8c78-d65a-405d-9d99-59acf255e1ab,d4ef97ac-53d5-4ac2-b086-f050c992b171
c305000b-dd54-4d6e-8102-59fd02b2c87d,嘉義縣-018,c1e76e1e-fe77-4a4f-8694-23baacaf9cc0,bf1c2a03-9943-4d60-b28d-9c69b8670fdf,f33acf91-17ed-467c-9921-7b4f51c22068,ba0ef775-5c66-4aa1-81d3-c29dbb145855,b8ae822e-1a53-4da1-ac30-61b7e6b612ec,6c229456-0ffa-405a-bb62-749c174fbfbc,3e2de612-b209-4cac-b6ae-7f8c634c5b33
09a52e9e-3d6f-4207-87f7-5d43c6aad72c,嘉義縣-020,9ccce948-551c-42f7-8df7-48dd770c74bd,ef3c04f5-8883-4985-a264-793deca63b72,3988c6ac-6d25-4e53-819f-24ee5a79aaec,e0d84f13-ce98-4956-be77-9c4e2bca7141,66c07ca4-e2c0-4a28-85c7-f41b6b5f3974,88ad5113-f030-4c5a-aab6-f812ae9efd23,036302e1-de83-41f3-a414-c4b7e487840b
d96b911e-4302-40e1-abd8-daa439ff9606,嘉義縣-021,ba646c06-a0a0-4dd3-81d7-5ab7c9eea2d5,fde6fb3b-ee23-4741-b068-3f60cf5ed075,9ed1fa9e-1d58-40f8-b1ea-dceffc1bbdbd,4d5e5e30-75ef-4c01-9246-bca1d31d478f,6c4427b7-a7c9-4d18-a364-180e2d7bdff0,2c367140-525c-47f1-b8ad-df1e11451b58,0fa093c8-f16a-49fe-9535-e5e0d14e7192
e64a7db4-5be6-4af6-8af1-a158616287cc,嘉義縣-022,9ac02162-7e79-42dd-93e2-225d7546ee82,a4984a3a-41a6-4d71-9daa-5c3ce00e7f90,56ef4edd-2d9e-4fa3-9bf1-fbe3206e6ae1,ff1cc3f3-eb34-41b1-b29f-0ae5af5efaa2,995bb7bd-381e-41c1-9621-e87565298656,84f7ccae-9ad8-4b0e-9f11-0cf7d86416d3,954957b2-7a14-424a-9ab5-72c7533e38ca
45106fbb-d9e1-4333-9978-df93667dda3a,嘉義縣-023,45be2b40-622a-4e47-9e8a-66af78827d9a,3ff827c8-2642-4c90-a03a-1b67bcd21b27,b8d25fab-d5e3-47df-98e4-52d91b33aab8,19465cfc-2300-4da4-b1c3-cd5927542144,1f2dbd64-c1e5-400d-b1d1-e54f853a3265,3d9934d0-74b1-4938-bf74-785c362057a6,4750758e-9597-4012-bd9c-c3c930537e2f
e46fefc4-fd6f-40fa-a61d-7c7ffd4d6a4f,嘉義縣-024,a8a2f334-ed52-4c54-8d5a-1eec95cef284,b18dbc07-0558-40c2-a9ea-12d8755105f9,09edbccf-19ad-4577-a955-8cdf0f3e384a,55a5bf01-3dd1-414d-84a1-ac9ead1c0954,d38ada30-3f53-48f1-b4c6-6541199ef457,a4384b50-5dd8-433e-9897-8004219180bb,ae3efdbe-2bca-46c0-85e7-94a64fe686e9
ed835d41-cf43-4c55-973e-927570204078,嘉義縣-025,718c3998-6b0c-4f79-a95d-9887165d67d9,760b2b80-b177-4920-9e6a-0baac2e57e76,2e8ed555-a8fd-4cff-9777-55158982f7e3,46d6b707-da9b-4b7b-b3c9-1f8c0da991a2,abc672fa-327a-4dd2-b4d1-2607eb4001a1,66681048-6a94-4369-bf30-4e3816bb1173,72cc2ea8-4f7c-4145-abb1-2dbb70397670
a1575cfd-6e5a-4077-9e29-f27badc5a334,嘉義縣-026,47a121ac-2c21-43c0-81de-0f4b3dcb6b01,442d274e-7a8d-4de1-abb5-7557a3f3634e,ab99ffb2-0541-4bf7-b4ed-dec63c1b41eb,7fee20fb-21c0-4184-88a9-e2ac70dfd04c,9a2f92b1-efbe-4689-b9e8-4310077b9d29,446f6a5d-9056-466c-8483-079c5b7d763c,53e9f49b-b9ba-41a2-bf72-9f884e7c8f05
e953b412-902d-4b6e-a23c-97e2e02ceb8f,嘉義縣-027,e031381d-a57f-44eb-a969-f70c80ccdb0c,e804c341-a116-454f-85f1-22f818b6bd6e,a9adcafe-63d1-41b8-9a65-027508dbdfdc,318d7aea-cbff-4a81-97d8-57c47264b8e4,299fcddb-61f8-40a4-937e-2497e1ce70c8,ccf1764b-f331-4911-a4b4-ee32f394829b,ef2587ae-069e-4f97-a17e-7eefde21efda
5bcb21f3-167d-4113-a4b0-76242e8b1d4b,嘉義縣-028,61726ba9-e494-419a-89d1-071258e06ec0,62718941-ed52-47d0-9ad2-e33182e4a4f1,14866407-b22e-40a1-b392-d4a46e6bd89e,8e166f5f-0339-43e1-9775-d7a6420d1c56,1711f6ee-ba66-4103-9e2f-4ad74663e823,58f9abcf-fb6d-4d06-8e11-7c4a4e73c5da,68b5f599-180d-4511-aaf6-d3f69ee79459
8deb8c0b-3049-4620-9a18-498043d27855,嘉義縣-029,c8e7d5fe-d956-4ebe-98d1-de829e828fef,d17597fd-8299-4211-808f-2e6ea8f11a20,f1d9ebf3-e510-4c04-8605-372a18beeea2,58ef4815-e386-4ff9-b26c-72bedbd253c2,dfc813bf-37db-4c7c-834b-579017144975,bddad68d-8389-4d8b-8933-72ffb3763386,ce368343-6ace-4b5e-90ee-23948f51ac99
46e79c22-a951-45b6-ba75-f7a61d55f001,嘉義縣-030,f402d06a-f2ad-4eaa-b79f-767f46a7ba76,feada5c4-63b5-471f-b352-006f7b7afed0,49c68477-91a5-465d-84c8-3b0e496898a5,2332791e-e154-4b77-b5de-a4bac615825e,2f0a7a85-808b-4855-ade8-acf6719e8313,f8a974e3-6723-48f8-b3a4-480a5e31060d,feb17564-69ae-40fe-abc0-794119f0fc7b
40fbfbfd-0678-48c0-9a28-79c3587d3816,嘉義縣-031,130823d5-d51d-4852-a94e-ce570f488ad4,15754390-16aa-4c4a-8be9-ae0d82d32541,aaaa941e-a476-421e-8494-277d5c753c7e,0ece8691-36fb-4223-aa05-a90bf46a9f96,a3d5c7ad-e91f-4459-aaa9-d0223f4051ae,0d9b4aba-86ab-46b2-8537-294668502afd,16ebe95f-0a0d-4f26-a0ef-07ad82b3fe69
0d8a7ecb-6044-4ff2-a817-f3a0666edf2d,嘉義縣-032,8c139094-62f6-43ae-b2b1-69ecd71f5132,9fcbb19e-2a0d-4482-89b9-f3ad17e0c2dd,27a0f4ed-6662-4ab4-9a31-9d6158b160d1,f3546b50-bf8e-4deb-9109-01bbaa730cbf,57d46bd7-c572-4bf2-a07c-e8530b479d01,7cf5d5a0-bbed-424f-ad6a-ff2704e3824e,8f7b4156-d0d6-4b58-a67a-5d1089a41bed
3648f18c-a187-4f11-9705-f26f4bc79f39,嘉義縣-033,57e9ebfa-f189-4689-a5cc-b7657171e66d,53dbf6d2-1bd5-49e6-90b4-d9ce93757f68,5f0e317e-641b-4913-b5ca-80a477126a51,4c256141-130f-4667-9229-0a7137507ecd,b96024aa-8897-4dc1-aaaf-5affe9478b25,50b4f4d2-50ed-4017-b044-d5093c93527c,5b9fd3fb-e272-436e-aa26-13fec7b77ba8
15e83a00-b081-4abc-be08-f66f6395f70e,嘉義縣-034,da65b00c-75bb-4b83-8a00-05e62433cfd6,dbfb9add-0056-453e-ad9e-58334a1a45fa,204a3628-d696-4432-be4c-394d5f6cf924,2354ace7-5628-4f82-8d2c-f7e84c4068ed,ef5b7b53-8c12-43dc-afb8-c0fa6aa9976b,c866347f-9d54-414a-82f1-08e4f9e8d07a,dd31c96b-a6ed-480f-805a-40dd07898226
146793db-233e-40f5-8441-0cc5918031ea,嘉義縣-035,eb24ffe5-386e-4969-9014-8337cca845c6,fcbca1aa-c403-4d81-ad1d-5b118bc47242,e2c7baa4-87d3-4f64-b549-9cb9ecc930e2,f7696835-5131-4c00-b4d8-30d3db315413,4ee62133-23f1-4c33-81c5-45f699b59e4f,e27680c2-3189-4c13-a8ab-6903c20dae1b,fb923f74-4774-45d3-8bc5-06ba8abb3963
3fdf083a-cb08-4708-945d-92ae52399606,嘉義縣-036,4163d21a-729c-429a-806a-b4042ef5164b,3dbefbd4-5bc8-4100-a0d2-110b325ab453,9606496e-8a33-4f2f-9a6e-5b03d5ba2141,9e201f2d-4efb-4bd5-900e-63d9933f9286,12d21981-6c4a-4267-9dd8-81e1b417733b,2f3a428e-5ff2-46c8-b2c0-2739dc2f9d1b,46ac47f3-c11e-417c-89f2-068ead226360
41543823-f445-458e-ab86-ba6740216d35,嘉義縣-037,474fe507-2245-4821-8403-3cf1eeb7cf45,43182354-9f25-4c00-8ff8-975e32576ac8,8bd04952-e27b-40b2-97ff-a316a0794fb5,f4dc57c1-9882-45f8-970f-c84a73f5507f,37bc6254-5091-418d-b3bf-f62099cb3e0d,439ae268-eb93-4dc2-9da9-105f699cc122,4b5d3587-a6d1-4c32-b6a9-6f7212c82e22
ed73ac4f-311b-4773-aeb6-7d0567f68b8c,嘉義縣-038,2544bc5f-a0b2-468c-8e1e-48589b06a93c,23f1ceb9-4aff-4d64-8f7e-569d6d342e9d,866e5f19-4163-4455-bd37-ba4efb819fef,9ce95959-9e28-4bdf-addb-b3e027cd8180,0560e532-09bf-4250-b21e-1f780aea49dc,10f7ba4f-3843-4d42-861c-e6da44ee18f9,243b8883-b7f8-4c35-8605-234ffbc551a6
55f7e6de-a715-4d29-949f-0683676e166a,嘉義縣-039,cd04899e-3943-4d19-8119-89599c44fad5,d17a918e-33c1-43f6-b64f-e1cc73c4bb6f,ad4155bb-f963-4cfc-8fa5-550d5dfa1cc1,2392d300-52c7-48e3-859b-f591d8edd6a7,05d7eebd-040f-439f-afd3-9580f771e86b,bf35bb8b-1808-4f6a-9196-aa42ac4a18be,cfdaf558-45da-4ec7-b1a3-dc3a08377285
b0f827d6-c0d4-4bf9-b6aa-83d92ce54c28,嘉義縣-040,5ac62edf-d4d4-43fd-a130-71ce0bec19e5,57ebe422-231e-485c-9932-a9b5706d8f09,eb0e398f-533c-480e-b2e8-cccc9b7ac447,a51a0526-bade-4847-b2d3-78ba7f631bc5,1a71aa18-fe5a-4197-a70c-1bc769666cfa,5612ceb0-fb9d-4e10-b193-d0a1a38b7413,610db31f-0e27-4055-b233-72f13ff5b1d1
e8cb5821-373e-42ec-ac28-23296d996eda,嘉義縣-041,b6a2f8be-d79e-42db-8bf1-e86f8b9e8f67,c0d14568-57b2-4473-8559-fe79a43096a7,e04fa0a6-3d7b-4705-af83-a99e0a62e25a,002809e5-eb1e-4b1a-89a1-bf2e726393b5,48ba2d23-d1cf-44b6-bfba-d9e566154d40,b54d11ef-ee4f-45dd-a012-7312b57b95fb,c5e3efec-7e4f-45fa-a381-62d5e27b1329
95b8850c-9b42-47cb-a2c6-3520d07a19f9,嘉義縣-042,c60ef930-8e37-492f-88e5-ab47806fe4a6,d1585138-ccb3-4f07-beab-2e21dca97a88,83602e16-e83e-49e2-9df0-956d9a933158,8fdf0d07-6292-403c-82ce-cf598f2e2a41,3045a860-79d9-4a86-b343-8afad3f73824,bd2a4e92-1dbf-4271-92c1-22d36fd517e0,cdb5a2aa-eae3-4fe7-884b-23b87a6d88b7
7b698a05-a9a1-43de-b533-8b8eef1714d0,嘉義縣-043,af08346f-faf5-4455-a15b-8b7546cc12ca,bde549e3-5abd-4dbe-b8de-3e7939c7df2c,62d1bcf3-b804-4f9d-bb8c-bba23521aca9,e8d45b9f-d723-4074-b320-7fc508b6e44d,33788114-ae8d-403f-9fc2-7504a028f560,acf916fe-564a-489e-9886-8949075e28ff,bd08c2c0-0afa-4373-a94f-a9a96b474efb
0bf0b87b-8247-41ac-a9c5-40fb3cc4f6ee,嘉義縣-044,023d3b5d-5a1f-40b9-9ebc-c2bdd971e6ae,0179fdbf-011b-4160-95c0-6cfbba9d2639,7fe1373d-9d8d-492b-9682-719e7685dec9,ec0907e2-f413-4f7c-b7c0-d6d51dc57e71,c54d1852-dab4-4604-a8c9-bffcd54ce404,060b8417-db82-435c-ae53-1a33d8fd9182,05572c5e-71cd-4ea7-bce9-2945cd1bfbb1
6cea6ba9-b9a9-4bbf-992b-f96df380b452,嘉義縣-045,0a606ea8-3077-43e9-bd90-998a6347bab0,08d76ea1-63a0-4bc7-96e3-e5d0cbbe634e,582feb24-b1d6-445d-a617-ba3f8bc894d7,17940fe8-e1f4-49ce-b55e-b00c713b7f55,c9e07a71-f278-4d32-bf93-adeea67dc04f,0b9320ad-9b07-4d82-8e13-f9e14560f866,0ea71bc3-fc54-4aea-b862-2a6b37d87fdb
834f59ed-27ef-452f-ab86-2fd0c346d5ac,嘉義縣-046,911ebefa-d971-41d1-b551-846b3f2a4635,a1a67fd2-0854-4c39-ab4a-571755cbe115,ee67d435-b16c-42b7-a2cc-86e1dc878080,2fe15a6c-aa9e-4dea-a75c-0b419937c7d4,b718497a-69fb-4c28-848a-c4540bb44808,8070f71b-4ee1-4496-bc4c-4b778e865bf8,9446b88e-c9d9-46f0-9250-e41f8f665bab
bc4b33e5-205f-4685-bf83-545d8e6b7271,嘉義縣-047,6458f831-4bdd-4f2d-97a0-55341837ed25,6488a92a-3fd1-4f8d-909b-30042ba4862e,55570736-369b-4030-a7a6-fb6f7d929dc5,713de10b-25e5-4940-b13a-9b6a73e03bc5,b0cd705b-a1bc-49c4-90e8-a53baed8c8a4,5ead53c8-e6af-4701-98dd-0c3716864715,69c2d4cf-fa94-42a5-bc26-796caa8419b7
f56f16ca-0409-4568-a540-a69d639ca5ba,嘉義縣-048,be2e5961-3d98-45a0-8428-8ac3e6055064,c3cdbe66-e46e-4c1d-bbbe-4baf674ec069,d983e670-af1b-4570-ad63-d5302b2b9380,1812a00a-a8f4-4041-99e5-4435f84a5044,dbabb742-6468-4b5c-bd50-388f3b85788f,b7251b72-6df9-4a73-a15d-0600c543344b,c90b334c-529e-4c89-89ef-0a8bd69b6f26
3e7c0f95-6aa0-4718-9ea9-35c88a15e0b1,嘉義縣-049,b1ffa684-d7de-4bde-a851-cf431ef5ff29,befe2439-398e-433d-8b1f-aed7f3cf8285,3433713d-b2b2-453c-8a91-f7695d239aee,c7942366-ffd5-4cd4-91d8-08887e6dbb1d,d916a95a-957f-40a7-95a1-66de16ad0953,afbd8b2f-f3bb-4406-9d91-2fe83db54bd1,bfdd569a-b8a1-4b65-8653-06869083ff63
4341d490-93a6-4202-9b9c-5cd7eb706cf6,嘉義縣-050,de49833c-38cc-4be7-ae16-cb39a3db43e1,e0314041-0c40-4633-867b-30c15d1817ff,282cfe5c-8846-48e9-a442-f34603920c6c,aae78482-9a18-439b-a57a-edcd0b60295a,5a32534c-1761-4f81-867f-785ef850d070,ca86a2b7-791e-430a-ad3d-abac09697d6f,ec31e4bc-825d-475b-a400-213a9fb2f6f5
6a696edb-8431-4c31-9f48-4554459c0a05,嘉義縣-051,ea714d4f-f7f4-4cad-a725-73998044974a,fc5cbb79-6ed3-4a37-a41f-4198229fd46e,204ce15f-0abd-4089-b316-cadbf04fa861,ade55e25-cc24-4a37-ae93-8e9f6797d318,0e9bffe0-3eb6-4f6a-87e2-4eefaa34dee4,ddbfafdd-4dc5-49fa-b980-290d1d833a1b,fb79eeed-68c3-44cd-ab80-f6e13dc013df
3b83e311-8d90-4120-89fd-f17dbc42f373,嘉義縣-052,8ab5cda8-7116-4818-bce9-af4337de6dd4,91c21c73-c507-4df6-b4e0-10cd5d33a582,ed5128e1-281f-4f9e-8725-e06a930fe02a,c031ebe1-f4b3-47df-98c6-f012be6732ac,8f31ae23-cb21-471f-ae69-d835f0c1529f,78e775a5-5577-4573-bc50-8b040392e071,842f1a59-28ba-4284-a89c-6accb6f0fbc0
e7d761c8-d88e-4f26-99ac-a02574c232e8,嘉義縣-053,1401bf9d-1fb2-4e93-a34d-7ba1f528ea2b,17598132-1a62-45eb-bf3b-d7c9770ab40b,a856eaa4-7527-4ee3-aab0-0b9f6c1bbc89,9e2af959-d57f-4e56-8a07-aae29d4dcf48,5b27da64-6a08-4bb7-b60b-e7197410feef,0e91275b-f9a6-4639-9c73-3f9ab7bb8769,19cd0c27-08fb-45c0-92d9-9a642633bf7e
c573079e-07dc-4deb-bf2e-fffe0a9b033b,嘉義縣-054,74ec0ae7-8a2b-4360-92db-ec0895a160c0,77293cd4-05b9-4e5c-9b7b-928b4f1a84cd,2ff23ed9-da89-4f6b-b06c-d125aef140fb,ff0e60c4-43a5-4480-87a9-cfaa471df148,a9c4f66f-c613-4059-9387-4bd617c0ebfc,67ab4e49-52c9-47fb-954e-fd81f1cb4a77,75986a20-867a-4273-90b5-39a6691858c4
1cee66fe-64a2-4194-ae50-7954c372c2fb,嘉義縣-055,8bdd66ac-44ea-4743-a66a-2ae7344c0431,9f6d8187-645b-48b7-8d37-6556af5e6fce,cb7608d5-8cd0-468e-b440-ef1249192296,dffdab7a-63c2-40a7-b8c3-bfc797c2522f,89c4f3e1-9273-449d-939f-9955e0ae0cd8,7c59c1b6-b27b-4f75-bed0-86bd36217a5e,880014cc-638f-4a10-9e3d-bd513dd56dbb
688496c2-7979-442a-89a1-3b86c8ff8c44,嘉義縣-056,2ec93da7-2075-48f6-9320-5cad5882521d,2d506c1e-a07f-413c-96f3-7b50a1792f8c,4808cfd0-0639-4425-b05b-26aae01a69e0,380de9d5-2931-4dee-9998-1eb2a2c13a78,c7ac8ad9-2926-4c93-a6a9-d774b08b900f,20a0eb31-d28d-401c-9bab-49519d40b1cb,31eca43a-28c6-45ea-a30f-8bed24bdb6ed
5102f6fa-b7f2-4a62-82b0-8158b1836f9d,嘉義縣-057,6ccd5fa6-a9bf-4a76-9a3a-f615a73efd67,692fbb2c-f791-4a86-a49b-bafea0171e2b,23c2f154-9eee-4e88-9280-5279dafae0f8,985a6e87-d123-408d-8ee7-804c92672435,cc0524d7-d446-4b52-85ce-d136c79fb0d3,635bc2e5-d46b-4d68-a668-a12c92166ac7,6b8a8b9c-8102-4197-ac93-41419d22a91e
0ddc5c1e-a054-40d4-852a-43834bca4993,嘉義縣-058,026db7c8-af7c-40f8-af35-e342fc3e6eba,0345f899-a28d-4741-9437-af82f010273a,7b197f0d-adc6-4a9e-9e6c-6bf2e593ca2e,fa2fcfc3-f63b-4ec7-ac8f-586515add166,2d670d69-1c9c-4719-8b9e-1eeb757ec3e1,07d1a335-c964-4ca2-9519-9324296d3d89,08e34145-c342-4056-a9b7-b38c0a7ea32d
a03d2ff8-2b2f-472f-84c8-425bc4e9e9e4,嘉義縣-059,b68821e6-f595-4f8e-8894-bc92f1006ec0,c02a7d7c-a691-4d4e-88d5-5c3014dbcf2b,30cdd5ec-4f64-4371-9166-60a19fbb89ce,4b94b9a9-0fbc-4f2c-837c-13b4cc732a57,cbea9574-c848-4db9-a1a6-ccc24a0ad358,b24a11f1-7ce9-4106-90fd-ff0ce7731a36,bfe3f32e-4218-470b-ac98-9720cf1e9823
0bcbedc5-ffa4-4ec4-ad4b-1f29c0b95765,嘉義縣-060,55eb9e8c-4c77-40b6-9203-31f149d924eb,533f4bb9-276b-42c1-9df4-4e21b9df1ac4,83ba0760-e0b6-4e49-a1a4-51827934de6c,a8b67327-7fe2-442e-8219-0b0d6e07617b,4338c219-a329-4111-b733-1e7c8afc123a,5054d872-34b7-4dc6-824f-ff1570a82e4b,59f046f6-48ad-4b34-a649-d19d74ad533a
9880c1b0-962f-40e5-877d-1c6e2798ba6c,嘉義縣-061,f00f8ba2-e01e-4e16-9035-926432fe4e07,fdb490de-3120-46a6-8eb3-56488dd3bc65,da595ccf-ffd3-419b-815b-8ca741abd2ef,eef9a3ca-4d52-4bbf-af88-2a942fe9a557,afbf51c6-05fe-4680-9551-30c391cc315e,e78db0b0-8604-4115-8307-c50c4ce8f5e0,fce02654-225a-4cf5-94a1-25d0b1e0b6ed
beece7d0-c21e-4e1a-b4cc-d64ede8ee368,嘉義縣-062,a13150b0-c006-4f06-a3fd-59da55fd365d,ae4f3ef9-d349-43b8-96af-cc746054d0da,d627a50a-4556-49e5-bc68-84cc42d90c22,4005a4e2-599b-46ef-9d60-cbb1fc051ea0,f368c36a-c805-493a-8539-84a7ebd2e16a,9fda34b8-5944-4262-b7a1-67cbf25b3222,a8429e98-56e4-4573-95e0-62a42ff9b7b7
5adede35-865a-4015-8ebe-d4b31f441e12,嘉義縣-063,dc34764c-ad92-4dc3-a58a-465827e7d459,dc6c8416-d9a5-4af4-97ca-a808d222446a,032f418f-5f03-4b74-a193-ca3ea23fcbd8,510f5318-ff5c-4314-a2ae-23373ae33300,8c31882b-f59e-473b-8da6-48918b8f8c57,c970ed45-36bb-4bb9-85f8-0c84d27bde31,e82d24ec-9e90-4bcd-b516-0800a88e85b9
c57b0598-15d1-434e-800d-7c28fb110855,嘉義縣-064,f154af5c-833d-44e6-9a8d-97723b49e3c0,fe7e44ef-c870-42ec-8da8-97572b78ff24,168dbb59-4d28-4755-84f7-dd40a62e24d1,d5230a9d-cb8e-46cf-afe5-b3daf2e3a18e,6cf31858-6df8-439f-bb18-234777942bb1,efc49861-28c4-4334-ba1c-af61c99009f9,fdc1314c-1796-4e2a-b340-2f6be603a9ca
e03cebdc-60ae-4b5d-8950-ba01db465ebb,嘉義縣-065,7a82c4b4-294a-4d74-800f-a1199346977d,7fa5afe9-b4d8-4299-9239-f1e20ecc31ad,477df9f0-aa96-45e5-83e5-a9184d2d1d77,87179999-a765-46e9-8277-fb500d802043,42f13b86-f8d5-42dc-9ea5-e079fd081360,69828562-599b-47ce-ba68-177ae20cf2ca,76a4996d-9f7e-4274-be3e-5faa3205cda8
